"logFC" "logCPM" "LR" "PValue" "FDR"
"K01305" 0.28577155781068 7.25458879088339 1.13698551489484 0.286290205658131 0.999042128291541
"K03312" 0.261305199538181 7.45677625157041 1.13445960502559 0.286826092280576 0.999042128291541
"K02419" 0.163203265997845 8.77334752139149 1.13174876627012 0.287402631096444 0.999042128291541
"K01911" -0.340241801659078 6.50684310432367 1.13032974558667 0.28770501449578 0.999042128291541
"K07317" 0.302364168982356 7.00434391497344 1.1302318278554 0.287725894995181 0.999042128291541
"K09777" 0.300264294554452 7.7873833101246 1.12826617635645 0.288145468943228 0.999042128291541
"K07074" -0.259831979930151 7.42039146665368 1.12412158479961 0.289032697941212 0.999042128291541
"K00928" 0.127038976499887 10.0338380928473 1.11922295013728 0.290085834401693 0.999042128291541
"K00853" -0.386040669312453 7.18399043935205 1.11760839576921 0.29043401157976 0.999042128291541
"K11145" 0.27760832407111 8.32734098538913 1.11264429339088 0.291507859372577 0.999042128291541
"K06158" -0.113385388640713 10.090761527849 1.10992035978617 0.292099261202462 0.999042128291541
"K03744" -0.262016855157624 7.71252167070124 1.10648371729591 0.292847589579299 0.999042128291541
"K11085" 0.182152720793432 8.8547100786052 1.09497327287823 0.295371913425693 0.999042128291541
"K02669" 0.1247630994403 9.16577684693512 1.09450075696273 0.29547613376644 0.999042128291541
"K09951" -0.281459411706509 7.739654141987 1.09026221054284 0.296413118799543 0.999042128291541
"K00963" 0.255972969993151 8.23695952544355 1.08829007364913 0.296850383997632 0.999042128291541
"K01995" -0.137699442858797 9.3615438643503 1.08686446736314 0.297166987162559 0.999042128291541
"K00111" -0.117422660421453 9.54902928551007 1.08493205208663 0.297596836477857 0.999042128291541
"K03077" -0.1394891276643 8.8732954749126 1.08116053943476 0.29843808043365 0.999042128291541
"K07080" 0.201887202436358 8.21574672581296 1.08089774753283 0.298496810548288 0.999042128291541
"K03980" 0.292492612872313 8.14439244077092 1.07608355083793 0.299575347440434 0.999042128291541
"K06407" 0.272387881771753 8.26247020027296 1.07269103021262 0.300338396005303 0.999042128291541
"K00433" 0.591521517992529 6.72922670920895 1.0724999815151 0.300381441232727 0.999042128291541
"K00761" 0.141129779598157 9.25995401758144 1.07241504294 0.300400581314967 0.999042128291541
"K08968" 0.293716203765988 7.33018325169916 1.06787889079086 0.30142504605627 0.999042128291541
"K13889" 0.307485300025666 6.82956751056295 1.06668822807582 0.301694696578217 0.999042128291541
"K10117" -0.266465643607374 9.99140863610447 1.06292655112677 0.302548654359657 0.999042128291541
"K01684" -0.276531072895685 7.47304812403211 1.06083410722616 0.30302502153387 0.999042128291541
"K00249" -0.661605929539838 7.38295061403254 1.06068792388112 0.303058337917845 0.999042128291541
"K09903" 0.108606254953738 9.30041342597758 1.05225377791859 0.304988592022463 0.999042128291541
"K02986" 0.137035917310969 9.31703007456781 1.05165816030293 0.305125506537083 0.999042128291541
"K07642" 0.495418644727148 6.45498304432395 1.05147955717731 0.30516657750964 0.999042128291541
"K04088" 0.272497818506027 7.43105052974481 1.05063361654869 0.305361204416505 0.999042128291541
"K01496" 0.374056210995074 7.12649036348593 1.04908163659688 0.305718689021078 0.999042128291541
"K00067" 0.142421050960184 9.18406559418499 1.0440304656309 0.306885941434795 0.999042128291541
"K01012" 0.135153034860574 9.30361891467876 1.03775845288968 0.308343370083039 0.999042128291541
"K00046" -0.190513831357828 8.44205903448045 1.03515547126077 0.308950864006178 0.999042128291541
"K22432" -0.283194873064329 7.29204928244089 1.03484213440486 0.309024096612622 0.999042128291541
"K06131" 0.121735912547184 9.99977758712865 1.03419202193078 0.309176111882358 0.999042128291541
"K03296" 0.144706499077731 9.66924917147209 1.03083999031673 0.309961459744249 0.999042128291541
"K02057" -0.258931423579314 8.55455506876527 1.0296993401958 0.310229294466764 0.999042128291541
"K10206" 0.131029605899824 9.44443774903022 1.02682903749561 0.310904600910606 0.999042128291541
"K05822" 0.349854986877937 6.57722529159095 1.02238127046084 0.311954830299494 0.999042128291541
"K07444" 0.147756526386649 9.2337353316058 1.01887923053812 0.312785006390193 0.999042128291541
"K01487" -0.231285705533646 7.64651263164249 1.01185109609079 0.314459781767961 0.999042128291541
"K08679" 0.334313878239213 7.9729904960207 1.00824384536815 0.315323927181389 0.999042128291541
"K08678" -0.225468751792978 8.00683211060836 1.00816744650567 0.315342262705198 0.999042128291541
"K04485" 0.15407851151717 10.0436121149433 1.00710006580243 0.315598577219378 0.999042128291541
"K07150" -0.281354198037757 7.70532946768494 1.00631648777606 0.315786914626315 0.999042128291541
"K02017" -0.249841860620602 7.53242163273712 1.00312401090895 0.316555767588773 0.999042128291541
"K07079" -0.165241611915133 10.5308492439048 1.00207736470707 0.316808367983578 0.999042128291541
"K16907" 0.222534596056176 7.5225381841172 0.99764328944526 0.31788143557917 0.999042128291541
"K02036" 0.217424821959713 8.95514840996371 0.996669071917265 0.318117839526894 0.999042128291541
"K07460" 0.212925572593589 8.20007074353587 0.996470820928997 0.318165975429584 0.999042128291541
"K01910" 0.343766920464552 7.26699284392149 0.994457552419615 0.318655344768364 0.999042128291541
"K07154" -0.222371314928501 7.72260121614233 0.988673815408069 0.320066721732288 0.999042128291541
"K08303" 0.095006734806211 10.6313653310103 0.97956242862537 0.322306859362525 0.999042128291541
"K03769" 0.343220709161184 7.02833983864912 0.979200073017243 0.322396375065675 0.999042128291541
"K01129" 0.111639826592789 9.64961665847509 0.977528665899233 0.322809701283291 0.999042128291541
"K02907" 0.174069576951033 8.24830101254431 0.976858812217511 0.32297554719301 0.999042128291541
"K08963" -0.176623811366881 8.51385610237682 0.975387462536268 0.323340226630592 0.999042128291541
"K02343" 0.0996053889774115 9.69048760592495 0.974369463064785 0.323592859724643 0.999042128291541
"K02032" -0.251847078318726 8.15183405816006 0.974060857225806 0.323669496748608 0.999042128291541
"K01223" 0.198964555696906 10.318574602623 0.973802924117674 0.323733568447974 0.999042128291541
"K17758" 0.143011690325517 9.44642610837341 0.973285853590455 0.323862061457232 0.999042128291541
"K09765" 0.156138460323096 8.72679180740243 0.971196690647307 0.324381908965154 0.999042128291541
"K00009" -0.232868796134706 7.52735119115699 0.970673439724374 0.324512282401628 0.999042128291541
"K03631" 0.0959086846251719 9.85951357691915 0.967398977513426 0.325329724143197 0.999042128291541
"K02601" 0.120216302439587 9.70055284367249 0.966515199968652 0.325550818361618 0.999042128291541
"K03979" 0.179446284670608 10.1201454349222 0.964623045323567 0.326024846847239 0.999042128291541
"K07458" 0.21454529727834 8.20241096320185 0.964551698063221 0.326042738855704 0.999042128291541
"K11329" 0.880013491091108 8.24325209148388 0.963737439436278 0.326247025531119 0.999042128291541
"K17686" 0.16647130141034 10.1793142787341 0.963658468566726 0.326266847288944 0.999042128291541
"K01426" -0.272645060219375 7.05449858365951 0.962587803491935 0.326535742640932 0.999042128291541
"K01821" -0.265768477749098 6.98143175930295 0.958466014965166 0.327573667042612 0.999042128291541
"K01447" -0.201887968440623 8.70406895348107 0.957738189720795 0.327757397887133 0.999042128291541
"K03686" 0.103183460944271 10.5145270547562 0.957309553207799 0.32786566604875 0.999042128291541
"K01267" 0.184506354627257 8.64642105704547 0.957180703668981 0.327898221087287 0.999042128291541
"K01000" 0.287201420866956 10.1788199804163 0.956851604856979 0.327981390441961 0.999042128291541
"K07735" -0.424124736925486 6.71794884156918 0.954467085490714 0.328584839673036 0.999042128291541
"K02440" -0.321911197713323 7.30981814878431 0.95077927559439 0.329521018721431 0.999042128291541
"K01687" -0.123896425308575 10.6279703745186 0.949763510416241 0.329779501002417 0.999042128291541
"K03569" 0.0991568336717618 10.1921008767201 0.94931921272897 0.329892646400234 0.999042128291541
"K01560" 0.250241709481933 7.80100387931756 0.948020779521081 0.330223603021574 0.999042128291541
"K06381" 0.206636002210539 9.31900803787183 0.946412498036443 0.330634149248059 0.999042128291541
"K03332" -0.234430112968032 7.59257472777276 0.945037659396704 0.330985643159137 0.999042128291541
"K02501" 0.118201821198723 9.12818811468489 0.942039398046161 0.331753911980311 0.999042128291541
"K02948" 0.201089713886776 9.0238018730046 0.938736925575177 0.332602883892617 0.999042128291541
"K09693" 0.293903997235667 7.75222684612697 0.937329270842443 0.332965632612728 0.999042128291541
"K03977" 0.231480279357784 10.3041161955159 0.936417225450143 0.333200946026356 0.999042128291541
"K03687" 0.144012113605872 8.88622845809245 0.936315291394791 0.333227259436878 0.999042128291541
"K01639" 0.219052488744113 8.31739516824739 0.933254446268052 0.334018684697489 0.999042128291541
"K01847" -0.458039855263431 8.4747096012678 0.931992819576079 0.334345627006188 0.999042128291541
"K03322" -0.465441969809209 7.33856575533577 0.931992252804918 0.334345773977302 0.999042128291541
"K01711" 0.203975635854123 9.23908291167087 0.922931310683133 0.336706481106462 0.999042128291541
"K09812" 0.136837628757328 9.49025007233732 0.922748568698021 0.336754321315356 0.999042128291541
"K03665" 0.141439535318904 9.63432839647836 0.920980910523337 0.33721754894972 0.999042128291541
"K02400" 0.10207044824567 9.78447026329378 0.917520232888632 0.338126921617314 0.999042128291541
"K04075" 0.131950962231264 9.34045662488763 0.915407748464723 0.338683643622653 0.999042128291541
"K01163" 0.194834364487803 8.14138252639841 0.912085666435367 0.339561635033527 0.999042128291541
"K11070" 0.164572282912696 8.92382840149917 0.909672448844312 0.340201342610783 0.999042128291541
"K03703" 0.10225006256572 10.2023975034792 0.907450586948835 0.340791759107353 0.999042128291541
"K00793" -0.190351692606805 8.3489123050762 0.900005931253385 0.342780120766056 0.999042128291541
"K23059" 0.274608504401044 7.75823678510154 0.899747075678868 0.342849538500224 0.999042128291541
"K01784" -0.0960562294981144 10.388391394623 0.898502011373917 0.343183694725642 0.999042128291541
"K00950" -0.327792943779747 7.3662030436136 0.895993563574382 0.343858260421774 0.999042128291541
"K02047" 0.377617234616834 6.81287185579409 0.895683747162638 0.343941699730429 0.999042128291541
"K15582" -0.187713048460902 9.08221885792101 0.894805613167439 0.344178346234832 0.999042128291541
"K03337" 0.240672659771338 6.97385950575278 0.893701115783027 0.344476307530377 0.999042128291541
"K04720" -0.271467961427537 8.52752727562159 0.893084876717779 0.344642702505823 0.999042128291541
"K03501" 0.108151714781864 9.24206406861194 0.890421182776717 0.345363196901549 0.999042128291541
"K04761" 0.295049343859291 7.7883865198673 0.889091496483119 0.345723622505091 0.999042128291541
"K00385" -0.307959904319453 6.5425584176572 0.88294591726877 0.347396084019723 0.999042128291541
"K21571" -0.299116505722193 6.81417813330538 0.88258006824344 0.347495992042692 0.999042128291541
"K18702" -0.394335281107218 6.43559880042626 0.881704299480392 0.347735310119788 0.999042128291541
"K03529" 0.0982588953047365 10.3422126152884 0.878146815532913 0.348709754490505 0.999042128291541
"K19411" -0.334612274896006 6.85542266366633 0.877541202750278 0.348876009611584 0.999042128291541
"K01997" -0.126244524389978 9.43591895008026 0.87680720161378 0.349077654832076 0.999042128291541
"K00872" 0.238075164443145 7.26150875426987 0.87608344284464 0.349276641428783 0.999042128291541
"K02031" -0.158978071410347 10.2343653834151 0.872665585036897 0.350218417560155 0.999042128291541
"K10563" 0.24586652076665 7.55055284383266 0.867630943467573 0.351611999571743 0.999042128291541
"K03694" 0.237057551039954 8.59948767045891 0.862166263320067 0.353133187460961 0.999042128291541
"K03702" 0.1472397690553 10.6299296188164 0.860973126465181 0.353466512305088 0.999042128291541
"K03106" 0.0930621965785336 10.0008775611634 0.85852834584967 0.354150851446338 0.999042128291541
"K09690" 0.257279019349556 8.52111631234219 0.851892537224055 0.356017498957042 0.999042128291541
"K02081" -0.362802705345845 7.02352387889637 0.849844047956937 0.356596459582445 0.999042128291541
"K02379" -0.356986586222954 6.5008265631386 0.849416403664935 0.356717486762761 0.999042128291541
"K01142" 0.261340945576211 9.96061369250643 0.849214288958018 0.356774706652096 0.999042128291541
"K07738" 0.16339101661743 8.62113054010469 0.848651811145898 0.356934013807122 0.999042128291541
"K01695" -0.202807836095139 7.96955830066522 0.848554067456334 0.356961707109126 0.999042128291541
"K07099" 0.295910904384508 7.76979382521785 0.846062151240419 0.35766872827314 0.999042128291541
"K01872" 0.167450123484617 11.1389296438066 0.84525973942058 0.357896802560754 0.999042128291541
"K19427" 0.290499811170647 7.4208347777793 0.844480978103333 0.358118345622506 0.999042128291541
"K03497" 0.129844844343338 11.127398076764 0.842030637961599 0.358816652475399 0.999042128291541
"K01874" 0.14472790821446 10.7153937717039 0.841098793885836 0.359082704230826 0.999042128291541
"K00721" 0.22316123749925 7.48767187782156 0.840281659646765 0.359316228453274 0.999042128291541
"K06331" 0.356918504572821 6.47842939625521 0.838201910881918 0.359911532044902 0.999042128291541
"K03091" 0.162212240286772 10.8892460906949 0.837688639343776 0.360058658890792 0.999042128291541
"K21576" 0.288515971502845 6.47968138814008 0.836734974148542 0.36033224253129 0.999042128291541
"K01989" -0.191247084379529 8.9737339713142 0.835090633389836 0.360804637576727 0.999042128291541
"K06916" 1.06985400678766 6.63107899588037 0.834120996943547 0.361083600173162 0.999042128291541
"K01436" 0.319404716858764 7.57360212752968 0.833636973816645 0.36122296402827 0.999042128291541
"K20461" -0.271752667039332 7.39357566171173 0.831462393167274 0.361850003389286 0.999042128291541
"K01720" -0.713138522495629 6.73352497203058 0.831227473721674 0.361917832191704 0.999042128291541
"K02478" -0.259956197622136 7.00447651389376 0.825401435501606 0.363605631374972 0.999042128291541
"K02761" -0.250661617267831 8.97069734706827 0.822209165797551 0.364535048488159 0.999042128291541
"K16789" 0.274679421038652 7.67480215439772 0.819883914166862 0.365214108783263 0.999042128291541
"K06926" -0.22672896573562 8.51838329446433 0.819386453345953 0.365359613523443 0.999042128291541
"K07474" -0.267782662637963 7.06357180783481 0.819097223870604 0.365444248611791 0.999042128291541
"K02025" -0.173920444226796 11.2854017642318 0.817234322771631 0.365990027704576 0.999042128291541
"K00666" 0.3774245290058 8.82947842785026 0.8150519074799 0.36663085536159 0.999042128291541
"K01915" 0.107294791745133 11.3086670710687 0.814960523316325 0.366657722672181 0.999042128291541
"K07588" -0.42164317921754 7.09482788249194 0.811799587465043 0.367588736464955 0.999042128291541
"K03706" 0.199032808718172 7.99896860556774 0.810639978508845 0.367931108489805 0.999042128291541
"K01069" 0.115899884494784 9.67119021369873 0.809557106513155 0.368251224681911 0.999042128291541
"K19956" -0.257156369758276 7.33310317098793 0.808640125019114 0.368522603787259 0.999042128291541
"K03531" 0.122255700106619 9.7867199585743 0.803304297693708 0.370107271464881 0.999042128291541
"K07284" -0.180770262171904 9.19827052343758 0.802560174996623 0.370329019954644 0.999042128291541
"K21672" -0.391369185380922 6.90356216040417 0.799588551724975 0.371216414262406 0.999042128291541
"K19310" -0.224614894573091 7.15904941709497 0.797442578732813 0.371859098049058 0.999042128291541
"K14393" 0.651253458987537 7.31923077344605 0.79739034906722 0.371874759353324 0.999042128291541
"K02836" 0.114687834422285 9.72698292627219 0.795896979834485 0.372322943325489 0.999042128291541
"K05814" -0.340770038846168 6.96089534476305 0.795462566252464 0.372453459591847 0.999042128291541
"K02026" -0.164427710549254 11.2790505209612 0.794981058306723 0.372598199791786 0.999042128291541
"K08884" -0.244773251304489 7.40564705600961 0.794244928451858 0.372819630917218 0.999042128291541
"K22129" 0.324413351337195 7.04196856898384 0.792529197543672 0.373336445764929 0.999042128291541
"K00797" 0.336923063496663 7.42861153436335 0.789692398996189 0.374193153486602 0.999042128291541
"K12373" 0.183533674832333 9.2938422255528 0.789301438820253 0.374311438655853 0.999042128291541
"K15581" -0.189877107655507 9.08737736530849 0.788936125859081 0.374422011631056 0.999042128291541
"K00806" 0.116215534718871 9.56859600136462 0.788193732994364 0.374646860365699 0.999042128291541
"K02342" -0.149280681586301 8.56294456441155 0.786937551439781 0.375027752014396 0.999042128291541
"K02346" 0.10620038088682 9.26812247059834 0.786923952338852 0.375031878422357 0.999042128291541
"K03630" 0.192784235949599 9.74500671732008 0.786554384293309 0.375144041742996 0.999042128291541
"K02073" -0.145688131403692 8.64677741034313 0.784407009435202 0.375796699314597 0.999042128291541
"K06905" -0.296220542175815 6.57171592302326 0.783803141288121 0.375980521876925 0.999042128291541
"K07105" 0.240405302402146 7.59477176765581 0.780617145067129 0.376952461337041 0.999042128291541
"K07559" -0.215425658830275 7.51331732603812 0.779513850447167 0.377289862835983 0.999042128291541
"K07406" -0.218135577657614 8.09400132175803 0.779468637800205 0.377303698499955 0.999042128291541
"K04769" 0.259928275441576 8.553985561486 0.778132158857726 0.377713001393427 0.999042128291541
"K00937" 0.156055428701965 9.96756081826824 0.776359749098305 0.378256775183164 0.999042128291541
"K01449" 0.222721364280838 8.78468584536905 0.775000960093703 0.37867439770946 0.999042128291541
"K01810" 0.137463799525739 10.169400975023 0.774631063778299 0.378788197542171 0.999042128291541
"K01960" -0.211474972561156 7.22071450620076 0.774601051033707 0.378797433177808 0.999042128291541
"K02614" 0.335617132166042 6.94030971148355 0.771668379467863 0.379701420149825 0.999042128291541
"K20460" -0.284620096400199 6.57367780838133 0.771063358725256 0.379888294701992 0.999042128291541
"K01775" -0.0952776655049955 9.9745539374061 0.769304091160831 0.380432423414399 0.999042128291541
"K07742" 0.240238186544873 8.03490696119457 0.769285251260519 0.38043825641591 0.999042128291541
"K07023" -0.291360594174863 7.47185225505298 0.766642779162323 0.381257643376175 0.999042128291541
"K01803" 0.139850779383753 9.68388551788988 0.763633048251308 0.382193955494759 0.999042128291541
"K03151" 0.113752718046731 9.31694760134484 0.76361439146053 0.382199769675366 0.999042128291541
"K01834" -0.314690433035329 8.33615253488425 0.761195094620341 0.382954779452197 0.999042128291541
"K06960" 0.220422173861069 8.13551618345055 0.759866973707186 0.383370156088883 0.999042128291541
"K01421" 0.220542685003438 8.62201912576679 0.758733461964416 0.383725173318962 0.999042128291541
"K06972" 0.132425487509042 9.23083478601939 0.757932528994344 0.383976307813359 0.999042128291541
"K00691" 0.37429819763748 6.70938212880955 0.757573345465884 0.384089006462279 0.999042128291541
"K07386" -0.231724235829121 8.23790285747132 0.755686423722604 0.384681825661908 0.999042128291541
"K00015" -0.267405189662645 6.8840996906715 0.753908997437351 0.385241434112617 0.999042128291541
"K06178" 0.151476224638867 8.61467830946888 0.753124832546572 0.385488690125923 0.999042128291541
"K00077" -0.18793561563563 7.9887991361173 0.753046348674769 0.38551344939722 0.999042128291541
"K02106" 0.35126514069972 6.4987664117905 0.750172061151903 0.386421760662476 0.999042128291541
"K06379" 0.218277631453253 8.28897715925327 0.746384627376494 0.38762329872615 0.999042128291541
"K03406" 0.141718332272313 11.9255607191462 0.744117143650922 0.388345193722884 0.999042128291541
"K02647" 0.159964364463921 9.41889191754148 0.741970344840901 0.389030436571646 0.999042128291541
"K00337" -0.439832079521738 7.95293633779677 0.741385337527781 0.389217466206646 0.999042128291541
"K04031" 0.249571564784451 7.07283975738347 0.739729164106677 0.389747650316355 0.999042128291541
"K07478" 0.0925768004729148 10.2313185364648 0.737208106132337 0.390556691649119 0.999042128291541
"K15555" 0.247435690123013 7.51692681533031 0.736849551765259 0.390671951770631 0.999042128291541
"K10710" -0.337814744182751 6.73083747828836 0.736813521950193 0.390683536531157 0.999042128291541
"K14652" -0.177451391480622 8.89264581274234 0.73159715040098 0.392365979283078 0.999042128291541
"K16787" 0.155564574707267 9.00730336713056 0.730589269073883 0.392692250121848 0.999042128291541
"K03079" -0.320793484745082 7.0451825643439 0.730244634077966 0.392803904562157 0.999042128291541
"K00788" -0.155996319719416 8.79434297635308 0.730152415105787 0.392833789287802 0.999042128291541
"K03458" -0.242826148761832 7.98277439106065 0.727977247755866 0.393539627963178 0.999042128291541
"K18979" 0.458456514084213 8.24737180755782 0.727641917357456 0.393648604315765 0.999042128291541
"K02528" 0.0989456140724654 9.43143223045345 0.727314782352864 0.3937549591255 0.999042128291541
"K02392" 0.153106398641451 9.34477430490523 0.727308323414381 0.393757059405873 0.999042128291541
"K14540" 0.144200826609791 9.02067086014109 0.726795915312787 0.393923732666106 0.999042128291541
"K05813" -0.277293218540535 7.10632925485382 0.726470707329012 0.394029567150592 0.999042128291541
"K03439" 0.108632046430723 9.09706475981545 0.726088584289954 0.394153976132858 0.999042128291541
"K06877" -0.302715125632172 7.30810486548811 0.726068748485647 0.394160435679872 0.999042128291541
"K07729" -0.199272604604599 9.17997634039589 0.723587128632705 0.394969780767346 0.999042128291541
"K01897" 0.209805164409626 9.60627074872969 0.72337618763139 0.395038686485337 0.999042128291541
"K19510" -0.3144608151132 6.83432699709101 0.722957938526771 0.395175362416644 0.999042128291541
"K00858" 0.143840072002038 9.43835330101783 0.721511421171532 0.395648582717591 0.999042128291541
"K01886" 0.12318456962037 9.92980728517354 0.721427738470595 0.395675984045783 0.999042128291541
"K00537" 0.205246433611678 8.37238178200095 0.721329608945945 0.395708119372754 0.999042128291541
"K03306" 0.299674093051824 8.02888647252366 0.719551273867017 0.396291138901314 0.999042128291541
"K07042" 0.141292683308113 8.79225769342242 0.717252962709828 0.397046468112189 0.999042128291541
"K03152" 0.136715470690872 8.57318755519136 0.716656043798587 0.397242982760639 0.999042128291541
"K01709" 0.13624320823348 8.79328320604605 0.714522646756908 0.397946478980839 0.999042128291541
"K01918" -0.221196406779279 7.68328475884072 0.713096208160289 0.398417858109207 0.999042128291541
"K06959" 0.0808930171854385 10.2386702192259 0.711726212987538 0.398871345988631 0.999042128291541
"K01256" -0.534980708647682 8.00670506164431 0.709958073545492 0.399457730812459 0.999042128291541
"K11741" -0.26619995883373 6.80023341543171 0.709039942902555 0.399762711919856 0.999042128291541
"K05515" 0.0839728407153809 10.0863549972959 0.708853139464384 0.399824804885558 0.999042128291541
"K02340" 0.171521961398902 8.63230735337326 0.707699621698644 0.400208541085882 0.999042128291541
"K02897" -0.281309089646318 6.66500407206819 0.701341732780858 0.40233321954935 0.999042128291541
"K01198" -0.127317264810424 8.92291812933599 0.701261766596059 0.402360046928126 0.999042128291541
"K02027" -0.24008027830408 10.8463178556106 0.700390088214853 0.402652649998079 0.999042128291541
"K18348" 0.212846765701377 8.25669462409756 0.698277017005416 0.403363247810847 0.999042128291541
"K01232" -0.257029714033195 7.53939450493656 0.696906350892135 0.403825161752189 0.999042128291541
"K03491" 0.412339137677738 6.98639054146862 0.696305768421894 0.404027800748755 0.999042128291541
"K07010" -0.180034025940457 8.8471971304772 0.694230638769496 0.40472910059252 0.999042128291541
"K20904" 0.256092149908076 6.46711395728352 0.693854197908264 0.404856510859926 0.999042128291541
"K06872" 0.235276313350572 7.10277791031336 0.692401053099817 0.405348892330936 0.999042128291541
"K01154" -0.129790259422584 10.6036355071743 0.691143509049074 0.405775703057206 0.999042128291541
"K01002" -0.330590977373939 6.86103762503227 0.68556004882363 0.407678690958376 0.999042128291541
"K00040" 0.148807776046009 8.67516890354311 0.684797855101818 0.407939479637339 0.999042128291541
"K04655" 0.327966933379167 6.97594785002198 0.682891291211298 0.408592892883815 0.999042128291541
"K03218" 0.0968093323540277 9.40024235241769 0.68071344460067 0.409341160278384 0.999042128291541
"K22605" 0.282639080992812 7.01888882269985 0.680147364593125 0.409535984279011 0.999042128291541
"K00052" 0.100999108054953 9.68485117728292 0.679555361226805 0.409739875921606 0.999042128291541
"K08301" 0.175584819514115 8.52289592640497 0.679448432062704 0.409776719256989 0.999042128291541
"K12555" -0.348993944861998 6.5407281942107 0.677731166276351 0.410369085302495 0.999042128291541
"K02838" 0.113211852662325 9.06026196040384 0.677575648037515 0.410422793059534 0.999042128291541
"K11358" -0.127223075069889 8.94084911460257 0.676057035437712 0.410947785385191 0.999042128291541
"K06382" 0.241205105649479 8.36810168588448 0.675024907683694 0.411305161783665 0.999042128291541
"K06200" -0.200521983479817 8.6303703122669 0.674175897965675 0.411599476411238 0.999042128291541
"K00882" -0.187926811862108 8.73745608497626 0.671606952735267 0.412491910629565 0.999042128291541
"K01218" 0.332258380324869 6.44697190900111 0.671567787241674 0.412505538533566 0.999042128291541
"K02970" 0.155302123939583 8.08110365434721 0.670895456501085 0.412739584282647 0.999042128291541
"K03284" -0.160688350997327 8.42715601524881 0.670313327461811 0.41294238816116 0.999042128291541
"K10716" -0.277560830894802 8.82198731200108 0.669998133731022 0.413052257701016 0.999042128291541
"K13652" -0.262855201596738 6.5554683820421 0.668111764121965 0.41371070754478 0.999042128291541
"K02477" -0.14705922842474 8.38482906166541 0.667995741819152 0.41375125651359 0.999042128291541
"K00854" -0.0968583143534533 10.305000989817 0.667618373560485 0.413883184665337 0.999042128291541
"K09704" 0.213507470031439 7.22390858937608 0.666688636118363 0.414208486865105 0.999042128291541
"K03596" 0.133621176588822 10.3997499885271 0.666623416915242 0.414231320346481 0.999042128291541
"K00962" 0.143774865668123 10.5625554334538 0.666556762792961 0.414254658121815 0.999042128291541
"K03698" 0.192522937941372 8.37514631025714 0.665632418760472 0.414578501628242 0.999042128291541
"K02946" 0.122529111588554 8.85952605437107 0.664492427759629 0.414978413113264 0.999042128291541
"K06397" 0.338044015370565 7.19272609913563 0.660325057669676 0.416445209158649 0.999042128291541
"K19309" -0.15261589699857 8.94043651727115 0.658573810673912 0.41706389367274 0.999042128291541
"K05516" -0.209353526779897 7.70869801038029 0.658308248160957 0.417157831333996 0.999042128291541
"K14260" -0.263367140009706 7.89322639196879 0.657965772883527 0.417279021813751 0.999042128291541
"K07033" -0.173059431659428 8.13411935028615 0.657201312465295 0.417549727375594 0.999042128291541
"K20534" 0.152686182167773 8.81749720771712 0.657093681823013 0.417587861765555 0.999042128291541
"K00758" -0.343402814159987 6.55007483021353 0.656692513584943 0.417730044460569 0.999042128291541
"K03654" 0.147405675536761 10.372752343073 0.656382184539115 0.417840081147072 0.999042128291541
"K11104" 0.215643263356102 7.12692290800077 0.654337135103526 0.418566295270583 0.999042128291541
"K01703" -0.173940854397992 10.3262063864338 0.653757729859898 0.418772388291841 0.999042128291541
"K02429" -0.297449002380463 6.83915121929659 0.653369729897172 0.418910483377956 0.999042128291541
"K16951" -0.247957383460378 6.51435538176027 0.650719292189519 0.419855631188682 0.999042128291541
"K05343" -0.355335550690629 7.92200198548311 0.65034010993225 0.419991107631843 0.999042128291541
"K06201" 0.196346802349266 8.2356146084217 0.650133819763554 0.420064839562968 0.999042128291541
"K02039" -0.19903949628691 7.87213934099407 0.649390682391761 0.420330610738585 0.999042128291541
"K03786" 0.167168469043897 8.36086010394029 0.647300582349784 0.421079448267622 0.999042128291541
"K22431" -0.210730874714317 7.39264123742579 0.643928862475629 0.422291669716814 0.999042128291541
"K04486" 0.1551239403271 9.19395003792479 0.643465696824528 0.422458597449977 0.999042128291541
"K03742" 0.122559809072034 9.21879570309413 0.641458241542163 0.423183239608242 0.999042128291541
"K02809" -0.210635965253338 8.12068275340307 0.640173632158246 0.423647929447724 0.999042128291541
"K03313" 0.357045611716068 7.19220506901763 0.638613544150122 0.424213299237757 0.999042128291541
"K02473" 0.19772852776199 7.2792250189025 0.637672966687969 0.424554707903992 0.999042128291541
"K01006" 0.0975862291344959 10.4343194312999 0.636562745966293 0.424958224299832 0.999042128291541
"K10038" -0.181701398915203 7.96582273851048 0.636237421854917 0.425076574415591 0.999042128291541
"K06405" 0.16823627417461 8.32495181702402 0.634604791469773 0.425671259878002 0.999042128291541
"K02990" 0.113388510178957 8.69578702085916 0.634430213926333 0.425734923730747 0.999042128291541
"K19405" -0.244139967953302 7.20339327269706 0.633995145304524 0.425893644165366 0.999042128291541
"K02011" -0.127277341994083 8.78387504823627 0.629439140723617 0.427561115393785 0.999042128291541
"K00198" -0.167761854770206 8.0234362497131 0.629095438378412 0.42768730725138 0.999042128291541
"K04763" 0.0789520354715228 9.94390659462326 0.628150005102039 0.428034717215656 0.999042128291541
"K04518" -0.261296686783737 6.68489398332494 0.626119197963104 0.42878240113058 0.999042128291541
"K01963" -0.112473665257412 8.82111924864106 0.622349662940418 0.430175474434851 0.999042128291541
